Trial,Phase,TargetQuadrant,ClickedQuadrant,Correct,ResponseTime_ms,ResponseTime_s,Timeout,TrialStart_UTC_ms,ResponseTimestamp_UTC_ms,subject_id,canonical_subject_id,session_number,session_id,condition,route,order_subgroup,source_file,TrialStart_dt,Response_dt,offline_activation_anchor_dt,offline_activation_annotation_type,offline_activation_reference_label,offline_activation_roll_window_seconds,baseline_first_session_lqm,hr_burden_above_baseline_plus_3bpm_session,hr_burden_above_baseline_plus_3bpm_session_100,hr_burden_above_baseline_plus_3bpm_roll20,hr_burden_above_baseline_plus_3bpm_roll20_100,hr_roll20_valid_sample_count,hr_roll20_coverage_ratio,drive_post10_center_line_crossing_sum,drive_post10_collision_sum,drive_post10_panic_braking_sum
1,1,2,2.0,True,1726.0,1.73,False,1753353636739,1753353638465.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:36.739000+02:00,2025-07-24 12:40:38.465000+02:00,2025-07-24 12:40:36.739000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.19047619047619047,19.047619047619047,21.0,1.0,0.0,0.0,0.0
1,2,2,2.0,True,990.0,0.99,False,1753353638468,1753353639458.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:38.468000+02:00,2025-07-24 12:40:39.458000+02:00,2025-07-24 12:40:38.468000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.19047619047619047,19.047619047619047,21.0,1.0,0.0,0.0,0.0
2,1,2,2.0,True,1577.0,1.58,False,1753353646744,1753353648321.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:46.744000+02:00,2025-07-24 12:40:48.321000+02:00,2025-07-24 12:40:46.744000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.2,20.0,20.0,0.9523809523809523,0.0,0.0,0.0
2,2,4,4.0,True,1147.0,1.15,False,1753353648322,1753353649469.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:48.322000+02:00,2025-07-24 12:40:49.469000+02:00,2025-07-24 12:40:48.322000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.2,20.0,20.0,0.9523809523809523,0.0,0.0,0.0
3,1,1,1.0,True,1322.0,1.32,False,1753353656761,1753353658083.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:56.761000+02:00,2025-07-24 12:40:58.083000+02:00,2025-07-24 12:40:56.761000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,20.0,0.9523809523809523,0.0,0.0,0.0
3,2,3,3.0,True,914.0,0.91,False,1753353658087,1753353659001.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:40:58.087000+02:00,2025-07-24 12:40:59.001000+02:00,2025-07-24 12:40:58.087000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,20.0,0.9523809523809523,0.0,0.0,0.0
4,1,2,2.0,True,1608.0,1.61,False,1753353666770,1753353668378.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:06.770000+02:00,2025-07-24 12:41:08.378000+02:00,2025-07-24 12:41:06.770000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
4,2,1,1.0,True,1079.0,1.08,False,1753353668382,1753353669461.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:08.382000+02:00,2025-07-24 12:41:09.461000+02:00,2025-07-24 12:41:08.382000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
5,1,3,3.0,True,1537.0,1.54,False,1753353676770,1753353678307.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:16.770000+02:00,2025-07-24 12:41:18.307000+02:00,2025-07-24 12:41:16.770000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
5,2,2,2.0,True,2416.0,2.42,False,1753353678311,1753353680727.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:18.311000+02:00,2025-07-24 12:41:20.727000+02:00,2025-07-24 12:41:18.311000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
6,1,4,4.0,True,2107.0,2.11,False,1753353686775,1753353688882.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:26.775000+02:00,2025-07-24 12:41:28.882000+02:00,2025-07-24 12:41:26.775000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
6,2,1,1.0,True,1341.0,1.34,False,1753353688885,1753353690226.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:28.885000+02:00,2025-07-24 12:41:30.226000+02:00,2025-07-24 12:41:28.885000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
7,1,1,1.0,True,1622.0,1.62,False,1753353696782,1753353698404.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:36.782000+02:00,2025-07-24 12:41:38.404000+02:00,2025-07-24 12:41:36.782000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
7,2,4,4.0,True,1013.0,1.01,False,1753353698408,1753353699421.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:38.408000+02:00,2025-07-24 12:41:39.421000+02:00,2025-07-24 12:41:38.408000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
8,1,3,3.0,True,1884.0,1.88,False,1753353706781,1753353708665.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:46.781000+02:00,2025-07-24 12:41:48.665000+02:00,2025-07-24 12:41:46.781000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
8,2,3,3.0,True,958.0,0.96,False,1753353708669,1753353709627.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:48.669000+02:00,2025-07-24 12:41:49.627000+02:00,2025-07-24 12:41:48.669000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
9,1,2,2.0,True,1899.0,1.9,False,1753353716800,1753353718699.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:56.800000+02:00,2025-07-24 12:41:58.699000+02:00,2025-07-24 12:41:56.800000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
9,2,2,2.0,True,1078.0,1.08,False,1753353718703,1753353719781.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:41:58.703000+02:00,2025-07-24 12:41:59.781000+02:00,2025-07-24 12:41:58.703000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
10,1,4,4.0,True,1606.0,1.61,False,1753353726813,1753353728419.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:06.813000+02:00,2025-07-24 12:42:08.419000+02:00,2025-07-24 12:42:06.813000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
10,2,1,1.0,True,912.0,0.91,False,1753353728424,1753353729336.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:08.424000+02:00,2025-07-24 12:42:09.336000+02:00,2025-07-24 12:42:08.424000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
11,1,2,2.0,True,2196.0,2.2,False,1753353736815,1753353739011.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:16.815000+02:00,2025-07-24 12:42:19.011000+02:00,2025-07-24 12:42:16.815000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.4158415841584158,0.0,0.0
11,2,4,4.0,True,767.0,0.77,False,1753353739015,1753353739782.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:19.015000+02:00,2025-07-24 12:42:19.782000+02:00,2025-07-24 12:42:19.015000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,20.0,0.9523809523809523,0.4158415841584158,0.0,0.0
12,1,2,2.0,True,1353.0,1.35,False,1753353746823,1753353748176.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:26.823000+02:00,2025-07-24 12:42:28.176000+02:00,2025-07-24 12:42:26.823000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.15,15.0,20.0,0.9523809523809523,1.900990099009901,0.0,0.0
12,2,2,2.0,True,821.0,0.82,False,1753353748180,1753353749001.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:28.180000+02:00,2025-07-24 12:42:29.001000+02:00,2025-07-24 12:42:28.180000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.2,20.0,20.0,0.9523809523809523,3.2747274727472746,0.0,0.0
13,1,3,3.0,True,2205.0,2.21,False,1753353756839,1753353759044.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:36.839000+02:00,2025-07-24 12:42:39.044000+02:00,2025-07-24 12:42:36.839000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.3684210526315789,36.84210526315789,19.0,0.9047619047619048,2.5937373737373735,0.0,0.0
13,2,2,2.0,True,1204.0,1.2,False,1753353759047,1753353760251.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:39.047000+02:00,2025-07-24 12:42:40.251000+02:00,2025-07-24 12:42:39.047000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.5,50.0,20.0,0.9523809523809523,1.2200000000000002,0.0,0.0
14,1,4,4.0,True,1417.0,1.42,False,1753353766836,1753353768253.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:46.836000+02:00,2025-07-24 12:42:48.253000+02:00,2025-07-24 12:42:46.836000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.5,50.0,20.0,0.9523809523809523,3.17,0.0,0.0
14,2,4,4.0,True,951.0,0.95,False,1753353768257,1753353769208.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:48.257000+02:00,2025-07-24 12:42:49.208000+02:00,2025-07-24 12:42:48.257000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.4,40.0,20.0,0.9523809523809523,4.37,0.0,0.0
15,1,1,1.0,True,1392.0,1.39,False,1753353776848,1753353778240.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:56.848000+02:00,2025-07-24 12:42:58.240000+02:00,2025-07-24 12:42:56.848000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.55,55.00000000000001,20.0,0.9523809523809523,1.2,0.0,0.0
15,2,4,4.0,True,1293.0,1.29,False,1753353778244,1753353779537.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:42:58.244000+02:00,2025-07-24 12:42:59.537000+02:00,2025-07-24 12:42:58.244000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.5714285714285714,57.14285714285714,21.0,1.0,0.0,0.0,0.0
16,1,2,2.0,True,1661.0,1.66,False,1753353786854,1753353788515.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:06.854000+02:00,2025-07-24 12:43:08.515000+02:00,2025-07-24 12:43:06.854000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.7619047619047619,76.19047619047619,21.0,1.0,0.0,0.0,0.0
16,2,3,3.0,True,854.0,0.85,False,1753353788518,1753353789372.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:08.518000+02:00,2025-07-24 12:43:09.372000+02:00,2025-07-24 12:43:08.518000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.8571428571428571,85.71428571428571,21.0,1.0,0.0,0.0,0.0
17,1,2,2.0,True,1402.0,1.4,False,1753353796863,1753353798265.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:16.863000+02:00,2025-07-24 12:43:18.265000+02:00,2025-07-24 12:43:16.863000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.9523809523809523,95.23809523809523,21.0,1.0,0.0,0.0,0.0
17,2,3,3.0,True,1637.0,1.64,False,1753353798268,1753353799905.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:18.268000+02:00,2025-07-24 12:43:19.905000+02:00,2025-07-24 12:43:18.268000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.9047619047619048,90.47619047619048,21.0,1.0,1.02,0.0,0.0
18,1,1,1.0,True,1804.0,1.8,False,1753353806875,1753353808679.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:26.875000+02:00,2025-07-24 12:43:28.679000+02:00,2025-07-24 12:43:26.875000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.55,55.00000000000001,20.0,0.9523809523809523,1.34,0.0,0.0
18,2,1,1.0,True,871.0,0.87,False,1753353808680,1753353809551.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:28.680000+02:00,2025-07-24 12:43:29.551000+02:00,2025-07-24 12:43:28.680000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.45,45.0,20.0,0.9523809523809523,0.72,0.0,0.0
19,1,3,3.0,True,1720.0,1.72,False,1753353816881,1753353818601.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:36.881000+02:00,2025-07-24 12:43:38.601000+02:00,2025-07-24 12:43:36.881000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.15789473684210525,15.789473684210526,19.0,0.9047619047619048,1.8554455445544553,0.0,0.0
19,2,4,4.0,True,1064.0,1.06,False,1753353818605,1753353819669.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:38.605000+02:00,2025-07-24 12:43:39.669000+02:00,2025-07-24 12:43:38.605000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.10526315789473684,10.526315789473683,19.0,0.9047619047619048,1.4554455445544554,0.0,0.0
20,1,3,3.0,True,1485.0,1.49,False,1753353826895,1753353828380.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:46.895000+02:00,2025-07-24 12:43:48.380000+02:00,2025-07-24 12:43:46.895000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.1,10.0,20.0,0.9523809523809523,0.0,0.0,0.0
20,2,1,1.0,True,1798.0,1.8,False,1753353828385,1753353830183.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:48.385000+02:00,2025-07-24 12:43:50.183000+02:00,2025-07-24 12:43:48.385000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.15,15.0,20.0,0.9523809523809523,0.0,0.0,0.0
21,1,1,1.0,True,1357.0,1.36,False,1753353836899,1753353838256.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:56.899000+02:00,2025-07-24 12:43:58.256000+02:00,2025-07-24 12:43:56.899000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.42857142857142855,42.857142857142854,21.0,1.0,0.0,0.0,0.0
21,2,2,2.0,True,975.0,0.97,False,1753353838259,1753353839234.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:43:58.259000+02:00,2025-07-24 12:43:59.234000+02:00,2025-07-24 12:43:58.259000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.42857142857142855,42.857142857142854,21.0,1.0,0.0,0.0,0.0
22,1,4,4.0,True,1424.0,1.42,False,1753353846914,1753353848338.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:06.914000+02:00,2025-07-24 12:44:08.338000+02:00,2025-07-24 12:44:06.914000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.42857142857142855,42.857142857142854,21.0,1.0,0.0,0.0,0.0
22,2,2,2.0,True,742.0,0.74,False,1753353848342,1753353849084.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:08.342000+02:00,2025-07-24 12:44:09.084000+02:00,2025-07-24 12:44:08.342000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.42857142857142855,42.857142857142854,21.0,1.0,0.0,0.0,0.0
23,1,3,3.0,True,1395.0,1.4,False,1753353856916,1753353858311.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:16.916000+02:00,2025-07-24 12:44:18.311000+02:00,2025-07-24 12:44:16.916000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.047619047619047616,4.761904761904762,21.0,1.0,0.0,0.0,0.0
23,2,2,2.0,True,1116.0,1.12,False,1753353858315,1753353859431.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:18.315000+02:00,2025-07-24 12:44:19.431000+02:00,2025-07-24 12:44:18.315000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.0,0.0,0.0
24,1,3,3.0,True,2120.0,2.12,False,1753353866928,1753353869048.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:26.928000+02:00,2025-07-24 12:44:29.048000+02:00,2025-07-24 12:44:26.928000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.96,0.0,0.0
24,2,1,1.0,True,1378.0,1.38,False,1753353869052,1753353870430.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:29.052000+02:00,2025-07-24 12:44:30.430000+02:00,2025-07-24 12:44:29.052000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,3.63,0.0,0.0
25,1,1,1.0,True,1233.0,1.23,False,1753353876928,1753353878161.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:36.928000+02:00,2025-07-24 12:44:38.161000+02:00,2025-07-24 12:44:36.928000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,2.67,0.0,0.0
25,2,1,1.0,True,823.0,0.82,False,1753353878161,1753353878984.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:38.161000+02:00,2025-07-24 12:44:38.984000+02:00,2025-07-24 12:44:38.161000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,0.67,0.0,0.0
26,1,2,2.0,True,1260.0,1.26,False,1753353886930,1753353888190.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:46.930000+02:00,2025-07-24 12:44:48.190000+02:00,2025-07-24 12:44:46.930000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,1.27,0.0,0.0
26,2,3,3.0,True,723.0,0.72,False,1753353888191,1753353888914.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:48.191000+02:00,2025-07-24 12:44:48.914000+02:00,2025-07-24 12:44:48.191000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,1.27,0.0,0.0
27,1,3,3.0,True,2092.0,2.09,False,1753353896935,1753353899027.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:56.935000+02:00,2025-07-24 12:44:59.027000+02:00,2025-07-24 12:44:56.935000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,1.1768316831683168,0.0,0.0
27,2,2,2.0,True,1308.0,1.31,False,1753353899030,1753353900338.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:44:59.030000+02:00,2025-07-24 12:45:00.338000+02:00,2025-07-24 12:44:59.030000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.0,0.0,21.0,1.0,1.1768316831683168,0.0,0.0
28,1,4,4.0,True,2129.0,2.13,False,1753353906947,1753353909076.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:45:06.947000+02:00,2025-07-24 12:45:09.076000+02:00,2025-07-24 12:45:06.947000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.23809523809523808,23.809523809523807,21.0,1.0,0.0,0.0,0.0
28,2,3,3.0,True,1245.0,1.25,False,1753353909079,1753353910324.0,0A10,0A10,2,0A10_S2,D,P2,D second,data/surt_logs/0A10_250724_1247.csv,2025-07-24 12:45:09.079000+02:00,2025-07-24 12:45:10.324000+02:00,2025-07-24 12:45:09.079000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,64.0,0.2785714285714286,27.857142857142858,0.23809523809523808,23.809523809523807,21.0,1.0,0.0,0.0,0.0
